company;playlist_sample;namesfiles;no;artist;song;sampleratefiles;totalsamplesfiles;durationfiles;bitratefiles;rmsfiles;rmsmedianfiles;lowenergyfiles;ASRfiles;beatspectrumfiles;eventdensityfiles;tempofiles;pulseclarityfiles;zerocrossfiles;rolloffsfiles;brightnessfiles;spreadfiles;centroidfiles;kurtosisfiles;flatnessfiles;entropyfiles;mfccfiles_1;mfccfiles_2;mfccfiles_3;mfccfiles_4;mfccfiles_5;mfccfiles_6;mfccfiles_7;mfccfiles_8;mfccfiles_9;mfccfiles_10;mfccfiles_11;mfccfiles_12;mfccfiles_13;pitchfiles;inharmonicityfiles;bestkeyfiles;keyclarityfiles;modalityfiles;tonalcentroidfiles_1;tonalcentroidfiles_2;tonalcentroidfiles_3;tonalcentroidfiles_4;tonalcentroidfiles_5;tonalcentroidfiles_6;chromagramfiles_1;chromagramfiles_2;chromagramfiles_3;chromagramfiles_4;chromagramfiles_5;chromagramfiles_6;chromagramfiles_7;chromagramfiles_8;chromagramfiles_9;chromagramfiles_10;chromagramfiles_11;chromagramfiles_12;attackslopefiles;attackleapfiles
Gramma;2;16 - Felix Jaehn, Hearts & Colors, Adam Trigger - Like A Riddle_pn.mp3                                                                        ;16; Felix Jaehn, Hearts & Colors, Adam Trigger ; Like A Riddle_pn.mp3                                                                        ;44100;7916799;179.51925;128;0.17228118;0.092867821;0.501253133;0.338345865;0.044532852;2;110.2903846;0.693514034;1479.396645;10189.41078;0.53493387;4702.617209;4270.547574;3.191034763;0.255968521;0.916846482;2.378549923;0.376034659;-0.197004471;0.141000823;0.26292182;0.177032899;0.06254677;-0.134210941;-0.006726332;0.044375169;0.040112649;0.071014021;0.071177869;0;0.486154767;8;0.924597467;0.246581557;1.845646949;0.383362732;0.691107389;0.171329284;0.00314289;-0.020817545;0.72505951;0.304127182;0.961172773;0.355218174;0.831042835;0.294107051;0.557340181;0.999999917;0.486220503;0.804768493;0.352480611;0.738892025;18.66507046;0.317741199
Gramma;2;17 - Jess Glynne - I'll Be There (Cahill Remix)_pn.mp3                                                                                        ;17; Jess Glynne ; I'll Be There (Cahill Remix)_pn.mp3                                                                                        ;44100;8120720;184.1433125;128;0.243981527;0.177709281;0.551378446;0.050125313;0.051409604;4.5;123.9249429;0.375663043;1340.396961;9675.810242;0.590676337;4457.558751;4147.348209;3.308565074;0.199967222;0.911004105;1.743887355;-0.2075125;0.395896027;0.223884905;0.225266298;0.157104771;0.022996604;0.010234595;0.054386912;-0.071903721;-0.085669459;-0.016100968;-0.116715792;0;0.473558026;8;0.84981725;0.188917451;1.406201771;0.709972153;0.882197545;-0.273704152;-0.110220712;-0.370989806;0.509366156;0.247044919;0.999999863;0.140049417;0.395577694;0.114258921;0.172288868;0.813116418;0.286361633;0.312047797;0.292720905;0.602383348;17.11506892;0.873945958
Gramma;2;17 - Jess Glynne - I'll Be There (Cahill Remix)_pn.mp3                                                                                        ;17; Jess Glynne ; I'll Be There (Cahill Remix)_pn.mp3                                                                                        ;44100;8120720;184.1433125;128;0.130952395;0.076570943;0.619047619;0.318295739;0.065366824;2.7;182.0317072;0.336859634;1094.047519;6714.069557;0.488826514;3468.968134;2877.828681;5.119413723;0.106486413;0.883779311;2.405174893;-0.211875593;0.597753026;0.087615254;0.208658125;0.095302157;0.134718563;-0.206331938;-0.105419848;-0.062514202;0.095766076;0.129135288;-0.150711784;0;0.476414446;8;0.805114228;0.095750355;1.45282936;1.067160093;1.212988173;-0.01535635;0.22089885;-0.35508003;0.320845691;0;0.625451064;0;0.354983616;0.001614359;0.068905478;0.999999633;0.003170884;0;0;0.2146029;28.85366865;0.637288733
Gramma;2;17 - Jess Glynne - I'll Be There (Cahill Remix)_pn.mp3                                                                                        ;17; Jess Glynne ; I'll Be There (Cahill Remix)_pn.mp3                                                                                        ;44100;8120720;184.1433125;128;0.247735798;0.181707203;0.523809524;0.052631579;0.062888826;3.9;123.9335871;0.437315601;1257.397149;9286.530304;0.597507411;4331.342072;4028.329444;3.529590528;0.208848141;0.909924742;1.671771069;-0.333202495;0.406644275;0.256649933;0.229885858;0.16437934;0.049190047;0.073471299;0.044930392;-0.111932226;-0.118681134;-0.050857721;-0.110977508;0;0.469930822;8;0.843665293;0.17899212;1.468051357;0.820063104;0.881988483;-0.162502492;-0.094258925;-0.332714824;0.564712439;0.225261141;0.999999859;0.168602267;0.443960701;0.132035601;0.144436462;0.814219951;0.263523181;0.3393643;0.290262492;0.595827306;44.30205742;0.973167184
Gramma;2;18 - Tommy Trash, i_o, Daisy Guttridge - Oxygen (feat. Daisy Guttridge)_pn.mp3                                                                ;18; Tommy Trash, i_o, Daisy Guttridge ; Oxygen (feat. Daisy Guttridge)_pn.mp3                                                                ;44100;7653996;173.56;128;0.132265522;0.074709311;0.576441103;0.288220551;0.03628107;1.1;125.0479536;0.622989831;980.797776;5152.155304;0.402111376;3211.099392;2429.352823;8.277424416;0.124337431;0.864126274;2.829510706;-0.354841946;-0.260174712;0.348178886;0.369592708;-0.236563212;-0.169895916;-0.099717886;-0.307103881;-0.252411021;-0.104714235;0.123981666;0.355606985;0;0.458189749;2;0.774176474;-0.050885039;-1.683459706;-1.253221022;-0.334153614;0.266805798;-0.010760892;-0.427638845;0.198096842;0.999999913;0.101715385;0.469762363;0.233530897;0.403482439;0.305115643;0.075373739;0.811287688;0.062356219;0.569278601;0.586548854;0.332634402;0.238021445
Gramma;2;18 - Tommy Trash, i_o, Daisy Guttridge - Oxygen (feat. Daisy Guttridge)_pn.mp3                                                                ;18; Tommy Trash, i_o, Daisy Guttridge ; Oxygen (feat. Daisy Guttridge)_pn.mp3                                                                ;44100;7653996;173.56;128;0.273434361;0.207251191;0.616541353;0.062656642;0.030616155;2.9;125.003846;0.893156018;1106.447491;11351.02615;0.592723328;5367.090715;4912.200461;3.044061999;0.260463153;0.901144788;1.495440322;0.399716342;0.42307685;0.311138417;0.264358515;0.118084313;0.143026847;0.097420794;0.073560056;0.147470288;0.116318978;0.084657779;0.069335416;0;0.447573184;9;0.705794599;-0.142294146;-1.044201656;-0.564941172;1.385123902;-0.259655732;-0.198283059;-0.247307755;0.143999056;0.200585149;0.155816987;0.674382466;0.115864316;0.117314043;0.141325018;0.276389247;0.657897195;0.247748512;0.880274294;0.999999892;24.05579177;0.923268608
Gramma;2;18 - Tommy Trash, i_o, Daisy Guttridge - Oxygen (feat. Daisy Guttridge)_pn.mp3                                                                ;18; Tommy Trash, i_o, Daisy Guttridge ; Oxygen (feat. Daisy Guttridge)_pn.mp3                                                                ;44100;7653996;173.56;128;0.116483144;0.068544574;0.526315789;0.245614035;0.034612718;1.1;127.708096;0.20942022;902.297954;3888.173103;0.329469381;2990.987682;2078.627455;9.525948658;0.095639306;0.841920717;3.432787703;-0.306284724;-0.470278358;0.427493334;0.36891801;-0.22070271;-0.186452346;0.024145583;-0.296407153;-0.272796882;-0.099745799;0.16867045;0.386334641;0;0.455765074;2;0.801325624;-0.074771347;-1.837819915;-1.564702902;-0.327862795;0.598480243;-0.259442;-0.374294102;0.15255155;0.978141741;0.060619043;0.552639334;0.22727296;0.495131435;0.372791344;0.022373131;0.999999854;0.048728951;0.347933735;0.619126867;8.403510345;0.260834264
Gramma;2;19 - Felix Cartal, Iselin - Walking By_pn.mp3                                                                                                 ;19; Felix Cartal, Iselin ; Walking By_pn.mp3                                                                                                 ;44100;9628502;218.333375;128;0.151736947;0.099581897;0.436090226;0.117794486;0.022783436;3;123.0886668;0.086067833;1257.997147;9745.709038;0.563742793;4462.180625;4195.28662;2.788881912;0.16527271;0.90838881;2.121914655;0.525847292;0.692447031;-0.085411928;0.27700689;0.081320759;0.209118731;-0.05477616;-0.229722279;0.070141568;0.193336704;0.193602252;-0.023933967;0;0.482767647;10;0.871125038;0.235779798;1.655120115;-2.213463075;-1.005241671;-0.119778888;-0.121567029;-0.317209239;0.029674243;0.999999871;0.754572326;0.002082065;0.777308066;0.084789227;0.5059017;0.015126298;0.410749382;0.837767817;0.077036554;0.900106882;17.60047145;0.43581353
Gramma;2;19 - Felix Cartal, Iselin - Walking By_pn.mp3                                                                                                 ;19; Felix Cartal, Iselin ; Walking By_pn.mp3                                                                                                 ;44100;9628502;218.333375;128;0.22624223;0.16415906;0.446115288;0.052631579;0.028594861;2.8;117.2866007;0.0699221;1351.096936;9337.83989;0.597579338;4246.324376;4029.89876;3.422479443;0.176386802;0.909305263;1.649958627;0.46836163;0.614776387;-0.180054987;0.298945294;-0.091008803;0.292377182;-0.109015873;-0.174506994;-0.024751193;0.107902225;0.10704444;0.095183799;0;0.481195763;3;0.850037937;0.038606058;1.391442408;-1.913179254;-1.468281886;-0.946615711;-0.063864843;0.014627163;0.010036309;0.999999913;0.939074693;0.033326218;0.537036408;0.071638764;0.841846022;0.022127008;0.371081972;0.86080356;0.083849687;0.408707124;13.29318288;0.30047399
Gramma;2;19 - Felix Cartal, Iselin - Walking By_pn.mp3                                                                                                 ;19; Felix Cartal, Iselin ; Walking By_pn.mp3                                                                                                 ;44100;9628502;218.333375;128;0.22624223;0.16415906;0.446115288;0.052631579;0.028594861;2.8;117.2866007;0.0699221;1351.096936;9337.83989;0.597579338;4246.324376;4029.89876;3.422479443;0.176386802;0.909305263;1.649958627;0.46836163;0.614776387;-0.180054987;0.298945294;-0.091008803;0.292377182;-0.109015873;-0.174506994;-0.024751193;0.107902225;0.10704444;0.095183799;0;0.481195763;3;0.850037937;0.038606058;1.391442408;-1.913179254;-1.468281886;-0.946615711;-0.063864843;0.014627163;0.010036309;0.999999913;0.939074693;0.033326218;0.537036408;0.071638764;0.841846022;0.022127008;0.371081972;0.86080356;0.083849687;0.408707124;13.29318288;0.30047399
Gramma;2;20 - Jonas Blue, Jack & Jack - Rise_pn.mp3                                                                                                    ;20; Jonas Blue, Jack & Jack ; Rise_pn.mp3                                                                                                    ;44100;8579994;194.5576875;128;0.217288908;0.126987517;0.649122807;0.263157895;0.0529299;1.5;106.0295338;0.770675935;1975.395521;11774.03584;0.669905377;5219.14864;5396.975209;2.76246928;0.317742001;0.938991248;1.443412461;0.231920763;0.316820556;0.210528504;0.078770281;-0.027041812;-0.077530987;-0.059745054;0.006341015;0.058735445;-0.01857172;-0.003301949;5.44E-05;0;0.505117954;2;0.875665258;0.225957777;-1.334625603;-0.238283046;-0.75992231;0.816712634;-0.103291822;-0.109949054;0.487744619;0.800099862;0.190627249;0.396587524;0.133018889;0.462627707;0.244672835;0.291298424;0.99999994;0.363535942;0.36875073;0.178455252;32.32850402;0.202136983
Gramma;2;20 - Jonas Blue, Jack & Jack - Rise_pn.mp3                                                                                                    ;20; Jonas Blue, Jack & Jack ; Rise_pn.mp3                                                                                                    ;44100;8579994;194.5576875;128;0.267536287;0.181340978;0.588972431;0.152882206;0.027472991;2.4;70.73807878;0.387227084;1038.747645;9673.034477;0.558869417;4480.436878;4060.88737;3.2521183;0.207059516;0.902132816;1.65757159;0.591300415;0.613257443;0.099379064;-0.104491874;-0.151680259;-0.178777117;0.137373072;0.080177955;0.217601373;-0.096593835;0.054584889;-0.099628328;0;0.46612413;2;0.899205037;0.18875958;-1.845764869;-0.634011454;-0.774061301;0.418983659;-0.021984252;-0.222115891;0.363618917;0.961123847;0.163541162;0.50600152;0.131746056;0.472960792;0.289403224;0.161883001;0.999999901;0.300319518;0.623436828;0.292458335;10.13653456;0.290324299
Gramma;2;20 - Jonas Blue, Jack & Jack - Rise_pn.mp3                                                                                                    ;20; Jonas Blue, Jack & Jack ; Rise_pn.mp3                                                                                                    ;44100;8579994;194.5576875;128;0.135228588;0.07827998;0.496240602;0.192982456;0.038509346;0.7;53.03721693;0.096448268;1706.946129;9803.663635;0.634442143;4395.956916;4371.513459;3.316870586;0.23679817;0.92048734;1.813535571;0.262359017;0.57996836;0.036187984;-0.21840913;-0.301214748;-0.224209563;-0.001864177;0.10329129;0.155264522;-0.076869898;0.081198859;-0.078135963;0;0.468258708;2;0.892112301;0.084230702;-2.068897862;0.046069136;-1.195751813;-0.226520959;-0.131537946;-0.17627556;0.180304003;0.722246777;0.049665253;0.463196694;0.007638266;0.999999928;0.435547656;0.120609541;0.59113257;0.091164937;0.520382888;0.033853596;5.852910341;0.984477443
Gramma;2;21 - Galantis, Uffie - Spaceship (feat. Uffie)_pn.mp3                                                                                         ;21; Galantis, Uffie ; Spaceship (feat. Uffie)_pn.mp3                                                                                         ;44100;7373807;167.2065;128;0.221593448;0.157383949;0.568922306;0.077694236;0.028482231;2.7;125.9226793;0.739641914;1814.595885;9673.286819;0.588698237;4416.907621;4239.495432;3.180775974;0.218476717;0.918070358;1.767576055;0.211924718;0.328628342;-0.080501572;0.186542674;0.169071273;0.056426008;-0.005299771;0.06114419;0.099760326;-0.050655726;-0.175935144;-0.155777023;0;0.485708693;8;0.744502376;-0.21700343;0.931297476;1.372223253;-0.218982223;-0.608352816;-0.00132797;-0.101312488;0.315463309;0.193603929;0.721537939;0.186203756;0.13555734;0.496306687;0.223492664;0.999999941;0.426748791;0.944001564;0.541091652;0.228726261;15.15144788;0.198010216
Gramma;2;21 - Galantis, Uffie - Spaceship (feat. Uffie)_pn.mp3                                                                                         ;21; Galantis, Uffie ; Spaceship (feat. Uffie)_pn.mp3                                                                                         ;44100;7373807;167.2065;128;0.224095201;0.160954624;0.511278195;0.05764411;0.035402806;2.7;126.0350919;0.643046519;1787.695946;9602.29454;0.628681229;4262.80738;4279.942592;3.044527214;0.191861624;0.920174611;1.524392056;0.16350661;0.529377992;-0.116528089;0.121562724;0.000283273;0.184604121;0.106321953;-0.01289171;0.07259262;-0.124078119;-0.21520201;-0.184802531;0;0.479874391;11;0.697959498;0.138792432;-0.023053364;1.496949017;-0.15888552;-0.570982882;0.254052012;-0.191383478;0.50456197;0.137800375;0.249537906;0.018838839;0.034035869;0.436369752;0.019619158;0.609496749;0.15957625;0.56219198;0.999999907;0.349141;13.13272031;0.330672733
Gramma;2;21 - Galantis, Uffie - Spaceship (feat. Uffie)_pn.mp3                                                                                         ;21; Galantis, Uffie ; Spaceship (feat. Uffie)_pn.mp3                                                                                         ;44100;7373807;167.2065;128;0.209703435;0.142612994;0.526315789;0.082706767;0.023592757;2.2;126.0468346;0.679485939;1754.246022;10287.65602;0.622312578;4800.975928;4574.278006;3.493622855;0.276618622;0.930326644;1.638623263;-0.34313664;0.01131737;-0.121704096;0.067322567;-0.067675368;0.00728302;0.135405557;0.172559045;0.147531167;0.020127148;-0.054490488;0.098108001;0;0.477967993;8;0.777972263;-0.233008358;1.092817667;1.21780183;-0.040711442;-0.612840484;-0.113133132;-0.404257509;0.194781375;0.198453997;0.999999883;0.099248037;0.231621502;0.368970008;0.128263742;0.91176619;0.476774835;0.629422977;0.387754571;0.145121312;11.36263389;0.243627039
Gramma;2;22 - Jay Hardway, Mesto - Save Me_pn.mp3                                                                                                      ;22; Jay Hardway, Mesto ; Save Me_pn.mp3                                                                                                      ;44100;6808147;154.37975;128;0.106351381;0.061708428;0.573934837;0.278195489;0.061272174;1.6;127.5028643;0.260989288;1133.54743;6775.136375;0.580025357;3904.720887;3507.171173;5.536452528;0.19907136;0.902336237;1.43560519;0.669554605;0.694645476;0.367060044;-0.032057316;0.049598012;-0.155426341;-0.303145858;0.139356202;0.179125239;-0.223753214;0.176530287;0.087082221;0;0.492468069;11;0.748107596;-0.036854497;-2.122585856;0.423860157;-0.517645627;0.18124632;0.322235338;-0.099423167;0.446201789;0.668328094;0.087208113;0.763142671;0.284418187;0.548710453;0.033235047;0.073897694;0.571069402;0.213132715;0.999999899;0.07548527;16.71127681;0.184405664
Gramma;2;22 - Jay Hardway, Mesto - Save Me_pn.mp3                                                                                                      ;22; Jay Hardway, Mesto ; Save Me_pn.mp3                                                                                                      ;44100;6808147;154.37975;128;0.28774161;0.161320835;0.498746867;0.365914787;0.080440011;2.9;107.654446;0.495541878;1293.447067;10108.49304;0.570186772;4829.020957;4281.962358;3.47754775;0.267987845;0.909693733;1.645192986;0.225359222;0.455953896;0.224257493;0.149765678;0.113194192;0.113492666;0.084056686;-0.051907029;-0.06919049;-0.021729877;-0.027833128;0.012615164;0;0.505295553;11;0.902847393;-0.235128936;-1.120344799;0.657327006;-0.457929297;-0.230708654;0.065209866;-0.013396472;0.671623363;0.671000396;0.45245721;0.713683774;0.364631295;0.86232477;0.469959103;0.525185649;0.655452888;0.603460176;0.999999887;0.439986623;20.93662736;0.539379639
Gramma;2;22 - Jay Hardway, Mesto - Save Me_pn.mp3                                                                                                      ;22; Jay Hardway, Mesto ; Save Me_pn.mp3                                                                                                      ;44100;6808147;154.37975;128;0.147802061;0.095736563;0.711779449;0.01754386;0.039430102;1.1;127.9551753;0.793575481;1949.945578;11017.68208;0.597902572;4931.959671;4716.174607;2.957019127;0.265251461;0.923027264;1.749314007;0.155938346;0.069057918;0.036308024;0.352266288;0.137629764;0.232454034;-0.087435367;-0.157934653;-0.223874986;0.032252052;0.229656783;0.27270075;0;0.477722902;9;0.508319284;0.021572313;-1.355224133;0.266141831;0.095175084;0.212298815;0.180562367;-0.084431477;0.610673441;0.437620749;0.0162867;0.281850997;0.020278386;0.200157668;0.223398834;0.412288503;0.821032395;0.376905823;0.999999874;0.415719825;19.81439404;0.835478707
Gramma;2;23 - Juicy M, Juicy M & HIDDN ft. Kepler - Polaroids and Dirty Dances_pn.mp3                                                                  ;23; Juicy M, Juicy M & HIDDN ft. Kepler ; Polaroids and Dirty Dances_pn.mp3                                                                  ;44100;7552425;171.2568125;128;0.235493954;0.162846774;0.438596491;0.120300752;0.081237133;4.3;140.0096492;0.644365299;1012.647704;10426.7807;0.512222913;5006.747604;4220.810454;3.352267263;0.252655604;0.907976843;2.432003887;0.144983515;0.025410331;0.045528232;0.015846467;0.035038;0.102075168;0.041303784;-0.17096653;-0.1761149;0.026710019;0.059416879;0.03745753;0;0.470031973;1;0.730736877;-0.1518571;0.420808643;1.272922708;0.620412275;0.496792988;0.266609884;-0.165428576;0.817943682;0.341708929;0.592005294;0.296685681;0.386738193;0.192089713;0.090029467;0.999999943;0.586041107;0.496971738;0.611895233;0.35449703;16.85192214;0.407437501
Gramma;2;23 - Juicy M, Juicy M & HIDDN ft. Kepler - Polaroids and Dirty Dances_pn.mp3                                                                  ;23; Juicy M, Juicy M & HIDDN ft. Kepler ; Polaroids and Dirty Dances_pn.mp3                                                                  ;44100;7552425;171.2568125;128;0.13147057;0.07104709;0.486215539;0.398496241;0.025726891;2.2;183.6596549;0.107569548;1502.796592;11442.37404;0.595123162;5094.579162;4899.704374;2.738681696;0.28067375;0.922381463;2.193305445;0.539913029;0.338551073;0.254650652;0.146528694;-0.122121188;-0.185499635;-0.006565387;-0.16122075;-0.059274017;-0.143934913;-0.164224242;-0.087954955;0;0.466186674;6;0.773320276;0.124020763;0.068306443;2.11171654;-0.420668297;-0.057404786;-0.171003579;-0.039334135;0.999999885;0.276435114;0.562296332;0.130705354;0.089310299;0.925658241;0.162407921;0.570666365;0.001231444;0.185330434;0.42324216;0.265383772;15.19889757;0.578317031
Gramma;2;23 - Juicy M, Juicy M & HIDDN ft. Kepler - Polaroids and Dirty Dances_pn.mp3                                                                  ;23; Juicy M, Juicy M & HIDDN ft. Kepler ; Polaroids and Dirty Dances_pn.mp3                                                                  ;44100;7552425;171.2568125;128;0.141115937;0.082003236;0.448621554;0.268170426;0.055725651;3.7;91.73893381;0.119061275;1841.145825;10747.76001;0.571934362;4912.706211;4499.35771;3.185545477;0.243811419;0.917819883;2.306276949;0.362955369;0.330946167;0.183908098;0.115684986;-0.248973103;-0.146658359;0.017111829;-0.100942064;0.130423477;-0.015338585;-0.047720103;-0.039764778;0;0.473312039;11;0.651286483;0.001807464;0.218202284;2.25289101;0.327302939;-0.286764079;0.050789578;-0.224324675;0.831140871;0.375641807;0.836464721;0.455792291;0.282864997;0.886543818;0.180478042;0.999999898;0.000708887;0.068335467;0.384536071;0.202031842;11.09179648;0.967275446
Gramma;2;24 - R3hab, Quinn Lewis - How You've Been_pn.mp3                                                                                              ;24; R3hab, Quinn Lewis ; How You've Been_pn.mp3                                                                                              ;44100;6180315;140.1431875;128;0.271937649;0.188360244;0.54887218;0.20802005;0.032150193;3.9;114.0038952;0.749493762;804.4981757;9540.386581;0.481872941;4647.982441;3880.510932;3.545319701;0.216609394;0.893168522;2.570636112;0.167946773;-0.08148704;0.018349217;-0.05016705;0.031868572;0.080247731;0.155233618;0.012054354;0.095916808;0.061516956;0.092916536;0.175947947;0;0.456071494;5;0.521449358;0.115764738;0.664487648;-0.880653948;0.208793549;0.407564158;-0.145034186;-0.172392741;0.381140228;0.517683478;0.420091319;0.28196493;0.521135226;0.177738821;0.343204657;0.492653886;0.791139178;0.870402843;0.522554497;0.999999876;15.05002009;0.866640249
Gramma;2;24 - R3hab, Quinn Lewis - How You've Been_pn.mp3                                                                                              ;24; R3hab, Quinn Lewis ; How You've Been_pn.mp3                                                                                              ;44100;6180315;140.1431875;128;0.173636731;0.116214484;0.436090226;0.22556391;0.035849717;3;165.0872577;0.149506643;1237.497194;9473.011208;0.556661566;4345.842494;4310.194554;2.334824799;0.130550216;0.902168628;2.322681217;0.753627733;0.31254402;0.1145122;0.112637326;0.085908759;0.034218203;0.048218798;0.093014869;0.090143946;0.007205876;0.121147693;0.10974429;0;0.466875547;12;0.683228814;-0.193815637;0.982489818;-1.362441919;0.320150021;-0.205555273;-0.416449993;0.17765892;0.002851597;0.098523107;0.034240541;0.051089702;0.070463874;0.005414338;0.366105446;0.030392931;0.163344223;0.657395015;0.041868979;0.99999985;11.99058723;0.583345595
Gramma;2;24 - R3hab, Quinn Lewis - How You've Been_pn.mp3                                                                                              ;24; R3hab, Quinn Lewis ; How You've Been_pn.mp3                                                                                              ;44100;6180315;140.1431875;128;0.259861834;0.181615651;0.581453634;0.137844612;0.037768573;3.1;113.974864;0.66933543;1186.897309;9608.098412;0.506313306;4577.971052;3966.13968;3.370720884;0.204536868;0.894236576;2.257205682;0.403215426;-0.03552469;-0.098243204;-0.123395372;0.047434902;0.148137697;0.193399539;0.212900136;-0.10444317;-0.107715672;-0.062078092;-0.074558891;0;0.448544625;10;0.700536037;0.123974972;1.130803252;-1.043034897;-0.237764477;0.565916929;-0.117609975;0.021132811;0.155499416;0.275281534;0.312103015;0.150447648;0.679230307;0.185739183;0.508794164;0.448307318;0.785936435;0.999999905;0.23385205;0.624501179;23.84564232;0.866910753
Gramma;2;25 - Tungevaag & Raaban, Richard Smitt - All For Love_pn.mp3                                                                                  ;25; Tungevaag & Raaban, Richard Smitt ; All For Love_pn.mp3                                                                                  ;44100;7965981;180.6345;128;0.156337198;0.092837304;0.411027569;0.203007519;0.081178449;3.8;166.585746;0.245913714;1312.747023;7198.650742;0.578072066;3457.940138;3237.123739;5.28719754;0.154388283;0.901618139;1.979388271;-0.24602289;0.688154439;-0.19454734;0.184342182;-0.222788524;0.253308169;-0.211257538;0.118907684;0.166194354;-0.158267719;0.137040646;-0.280528708;0;0.478005019;1;0.824260735;0.087189207;1.604746593;0.559092424;1.468560116;1.284446778;0.10183882;-0.143056407;0.999999908;0.107956283;0.407775696;0.13675343;0.832047802;0.157220712;0.156421967;0.777013966;0.076728656;0.080268517;0.060131924;0.900238232;16.60427296;0.493538836
Gramma;2;25 - Tungevaag & Raaban, Richard Smitt - All For Love_pn.mp3                                                                                  ;25; Tungevaag & Raaban, Richard Smitt ; All For Love_pn.mp3                                                                                  ;44100;7965981;180.6345;128;0.182322741;0.120303966;0.478696742;0.095238095;0.06717167;3.4;123.7722369;0.111694441;1673.146206;8486.016655;0.616510904;3784.865309;3794.506972;4.090525354;0.17089756;0.912714979;1.71800453;-0.019995021;0.526079085;-0.137193103;0.415383143;-0.210197626;0.158370386;-0.128868263;0.164481025;0.14010278;-0.232055236;0.09338196;-0.12640381;0;0.468614928;8;0.91029029;0.233295261;2.265027173;0.396247043;1.492119274;-0.220617161;-0.079094205;0.051319712;0.689257265;0.044180066;0.72846999;0.067323823;0.397352634;0.00503697;0.485033489;0.999999902;0.022785729;0.510396879;0.116509309;0.984409464;13.28465935;0.541132344
Gramma;2;25 - Tungevaag & Raaban, Richard Smitt - All For Love_pn.mp3                                                                                  ;25; Tungevaag & Raaban, Richard Smitt ; All For Love_pn.mp3                                                                                  ;44100;7965981;180.6345;128;0.186565976;0.122989595;0.521303258;0.070175439;0.084569189;4.1;125.8204571;0.191630506;1808.895898;9194.845963;0.624479677;4295.029103;4217.352743;3.87125575;0.230602362;0.921030894;1.770886116;0.072735822;0.354282406;-0.168303085;0.272672412;-0.143301496;0.163483234;-0.162007833;-0.009968233;0.088284096;-0.133158173;0.182175532;-0.148827944;0;0.481449825;5;0.852608076;-0.061984854;2.150960084;-0.575911666;1.0860677;0.176555923;-0.159075902;0.012113703;0.515491481;0.009847295;0.54123525;0.0029145;0.717948529;0;0.514310713;0.444731108;0.002669682;0.351730477;0.004007805;0.999999864;11.88502992;0.375993496
Gramma;2;26 - State of Sound - Give Me the Night_pn.mp3                                                                                                ;26; State of Sound ; Give Me the Night_pn.mp3                                                                                                ;44100;7580140;171.88525;128;0.244011746;0.174687952;0.563909774;0.125313283;0.056098296;4.8;127.6752081;0.298312542;997.9477371;10501.22166;0.562024607;4987.274313;4526.554995;3.012477969;0.252605013;0.906843809;1.769781823;0.741118148;0.366454552;0.211092103;-0.037579254;-0.174402786;-0.003902491;0.045590831;0.0664933;-0.015440767;0.070898923;0.072913658;-0.059921853;0;0.46747845;2;0.829856437;0.040651289;-1.714497266;0.239722383;-1.39392754;0.461760217;0.277427501;-0.384390993;0.560994604;0.999999902;0.040450532;0.105207283;0.05936198;0.536709642;0.007266946;0.123099613;0.630269852;0.161013732;0.74114874;0.07548884;11.38992445;0.708170797
Gramma;2;26 - State of Sound - Give Me the Night_pn.mp3                                                                                                ;26; State of Sound ; Give Me the Night_pn.mp3                                                                                                ;44100;7580140;171.88525;128;0.244452675;0.17371136;0.581453634;0.145363409;0.037032194;4.4;115.9972699;0.521835731;834.9481067;10215.14969;0.596935666;4851.004307;4667.977785;3.194427836;0.264112456;0.914976705;1.808406253;0.741672981;0.402411768;-0.008297259;0.144073172;-0.009877175;-0.011667824;0.049936178;0.015189586;0.134187114;-0.169934845;0.139850983;-0.029612694;0;0.516623993;11;0.892389031;-0.140916547;-2.054991667;1.069415321;-1.133736878;0.329110382;0.226412989;-0.193958755;0.882375244;0.808031033;0.069006556;0.367246667;0.16449987;0.926851666;0.163541267;0.20489892;0.514783033;0.114909875;0.999999941;0.143910109;3.80184222;0.337419658
Gramma;2;26 - State of Sound - Give Me the Night_pn.mp3                                                                                                ;26; State of Sound ; Give Me the Night_pn.mp3                                                                                                ;44100;7580140;171.88525;128;0.252382438;0.174565881;0.598997494;0.187969925;0.031191834;3.5;116.0180524;0.638095545;992.0977503;11479.38423;0.602196944;5250.247719;4832.623221;3.082304832;0.307675796;0.914449339;1.72249136;0.254095001;0.42242952;0.32654348;0.083894235;-0.111286868;-0.02731685;-0.09056892;0.058305974;-0.017255697;-0.064052267;0.011101112;-0.046936275;0;0.495330972;11;0.84931558;-0.203704758;-1.663325291;0.709203987;-0.757607624;-0.091489046;0.340924055;-0.142786763;0.68621108;0.682815809;0.101878614;0.286501623;0.082688427;0.484736876;0.10150691;0.086927885;0.342996908;0.098973729;0.999999937;0.135489282;14.63972905;0.189145791
